,metric_name,metric_id,mean_squarred_error,training_time,inference_time
226,messages_unacknowledged,c174e23c-f33d-4638-83fe-ae738eef3a3c,1.8828491587255602,101.2468569278717,0.06498312950134277
227,consumers,d5e19b88-f173-4a23-b5e8-0092473a8c86,0.3419214185239174,97.3181324005127,0.06949615478515625
228,ack,639a94c6-0cf1-41a2-8aa7-2904c2284c39,5.821779780446159,101.11349368095398,0.05936002731323242
229,messages_ready,bb6fde01-823e-4711-8786-df04726dfbab,1082995.2241298205,46.29642128944397,0.0665578842163086
230,messages,1115a6f3-6e2a-4acc-963e-77e6d7acc2b7,3973740.8174766507,102.83129453659058,0.06697702407836914
231,cpu_prct_used,bb9f5efe-937a-41dc-83c8-829254d8bfe2,0.9788648701634305,110.41129565238953,0.0703127384185791
232,messages_unacknowledged,604d9e5d-7da6-4004-8daf-a2cdc127ad5c,604.1429880417384,101.2468569278717,0.0646812915802002
233,cpu_usage,1ee81c65-3388-4e1d-8193-3277499e177f,0.9387230842073996,99.67228412628174,0.06733918190002441
234,messages_ready,3cadc957-5115-4ab6-8839-f376d2d47222,3.320792847836888,46.29642128944397,0.07144641876220703
235,cpu,1fc93559-6d5c-4cbb-b234-66e2c0781474,3.904388228202139,100.33719420433044,0.06731057167053223
236,cpu_ready,9aad40cc-dcd2-447c-8dd2-1f19e7b22483,21.100861793021704,102.43326735496521,0.0748894214630127
237,cpu_prct_used,f48e4f1d-9056-4ccb-b392-907b0c226f61,4.338803555513312,110.41129565238953,0.06725811958312988
238,messages_unacknowledged,8ef003f2-7083-4f24-b296-85f685d797c2,1.8981746287510353,101.2468569278717,0.21080470085144043
239,messages_ready,d57f08db-d7e8-40f8-b9a0-228e6277a5f4,4687.009280980783,46.29642128944397,0.06689882278442383
240,memoryConsumed,dc2f3fe4-5b0b-4bc1-901b-4f6412dd950b,19552.940239258136,102.46603775024414,0.06748032569885254
241,messages_unacknowledged,f71ffb8a-e342-48ef-99dd-81cb6b806241,81.62901980913405,101.2468569278717,0.06550025939941406
242,messages_unacknowledged,2f41d808-dadf-4329-8ecc-2edbd3b24ce7,1.8781825712142546,101.2468569278717,0.06904339790344238
243,consumers,2aa1966e-fa5b-47c3-97a4-f8937da081d8,1.4086065256869158,97.3181324005127,0.07531476020812988
244,messages_unacknowledged,e3b72bca-b173-4925-b938-8020cd822dbc,1.8874601877826398,101.2468569278717,0.06583595275878906
245,ack,edf1b0c9-0891-43d1-9b19-449ee4b42b8f,1925.6615746283146,101.11349368095398,0.055071353912353516
246,ack,9a94b7cf-fc71-4c19-aa05-cc5e820133c9,155.0305854400189,101.11349368095398,0.059706687927246094
247,memoryConsumed,805d99db-7d44-4777-ba76-6f0fb55f7b59,272057.41323478025,102.46603775024414,0.06991410255432129
248,messages_ready,2d899e74-ca43-48f7-95d4-1b89637241dd,3.320792847836888,46.29642128944397,0.06813573837280273
249,messages_ready,ac964b81-2326-4956-823c-8dd10f543076,119.01415521115545,46.29642128944397,0.20447206497192383
250,messages,f5efa804-8b41-40c5-8101-34464c02fe7a,1082983.6054456227,102.83129453659058,0.07042694091796875
251,ack,08f9583b-6999-4835-af7d-cf2f82ddcd5d,1896.331656119256,101.11349368095398,0.05657339096069336
252,cpu_prct_used,05caa75f-8c3b-4c86-a6a9-4bd227060f38,10.618146413765453,110.41129565238953,0.06754946708679199
