,metric_name,metric_id,mean_squarred_error,training_time,inference_time,p_Value
153,cpu_prct_used,b7064520-362e-4198-a144-0d22957c7098,3.78828050204097,0.17482566833496094,0.00047087669372558594,0.0004051043433455335
154,messages,98126546-eeec-4869-8ea7-6e99abfec948,310.2137114606826,0.7958204746246338,0.0004634857177734375,0.24628678170714996
155,cpu_prct_used,ddf07f3c-4879-4c0b-8142-f352cffe93df,16.571432708026517,0.3074338436126709,0.0004608631134033203,3.8150044705514646e-05
156,messages_ready,5d57273d-4a5a-42c3-9453-5f2e86f45b1d,4.824558165895705e-06,0.19936060905456543,0.0006592273712158203,
157,cpu,9f0aefd9-44bf-4a2e-8190-034cb83195f9,4.975495615848405,1.022977590560913,0.000431060791015625,9.804489195672836e-13
158,consumers,187fb71a-efeb-46f4-85f5-1aafa1bfdc3c,4.824558166305337e-06,0.2348008155822754,0.0003712177276611328,
159,ack,2e46118f-c68d-40f2-8a2a-28586f2584ae,107.92373082954025,0.4886891841888428,0.00044798851013183594,1.712421866394239e-08
160,consumers,64616495-fcce-4dd5-ac32-cbe70e38efa7,4.824558167193516e-06,0.23477602005004883,0.00037288665771484375,
161,cpu_prct_used,85165b0c-4a69-43d1-a686-851653a8e522,1.0173081839198674,0.4618210792541504,0.0004596710205078125,7.940180406873917e-05
162,consumers,3423db54-06bb-4c89-a8f1-6c726ba18f96,1.0,0.052524566650390625,0.00039887428283691406,0.6272280919950403
163,messages,675ad805-3aee-41f4-8e16-f2a5197afbaf,1689.1020435114208,4.672211170196533,0.0008070468902587891,5.146017012955308e-06
164,messages_ready,b28762d0-ca4b-47c5-81e4-d5289018476e,4.824558165895648e-06,0.33300280570983887,0.0003883838653564453,
165,consumers,d5891541-a76f-47df-b166-28b2f49bd10f,0.4255637212300045,2.199775457382202,0.0004611015319824219,3.229669788934084e-10
166,messages,4fe5bcde-1b75-4ace-b37d-daee11f8080c,18.480838466257875,0.03821969032287598,0.00042247772216796875,2.992174638037949e-07
167,cpu_usage,5516ef80-940b-431d-b4e7-b8fb257246dc,9.438109104236137,0.7847468852996826,0.0004413127899169922,0.0067720703152598935
168,ack,8ddb51c4-e290-4bba-996a-42fe5d2bb24f,1.855378062631211,0.10229873657226562,0.00046539306640625,7.950966464608003e-08
169,memoryConsumed,d0c20050-9aec-4eed-aece-407c2397be28,4.824558345717378e-06,0.3564033508300781,0.00036215782165527344,
170,messages_ready,59e911b6-812f-4af9-b923-145c503937fb,4.824558165895707e-06,0.31854248046875,0.0004096031188964844,
171,ack,5638e2d0-8c72-482e-ba42-c385d58ca695,3.504047330836562,0.36495018005371094,0.0007877349853515625,8.768935418651873e-07
